"GEO";"GEO_OBJECT";"FREQ";"SEX";"PCS_ESE";"DERA_MEASURE";"CONF_STATUS";"TIME_PERIOD";"OBS_VALUE"
"02064";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2178.047379
"02028";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3139.833552
"02059";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2117.469448
"01426";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1635.69865
"01427";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4340.036531
"08090";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3616.590834
"07331";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1750.108948
"08174";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"08053";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2367.299439
"08302";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1753.108009
"08185";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2009.340624
"08145";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1973.254523
"07334";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1765.190004
"07339";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1808.392125
"07346";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1906.454691
"08302";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4913.256197
"06085";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1957.420869
"06090";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2376.321415
"06114";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2669.230176
"06112";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1777.218264
"06108";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2323.416934
"06089";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2255.464315
"06084";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3675.953841
"06065";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1922.393476
"06065";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3224.027708
"06091";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"06095";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2214.911846
"01305";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2079.851111
"01350";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2600.922753
"01322";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1908.617215
"01376";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3115.433326
"01376";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2383.891337
"01376";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1956.733789
"01376";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3190.809674
"01360";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"01350";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2129.479527
"01345";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"01322";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2452.690695
"01148";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"01163";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"01232";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1705.540122
"01238";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1941.813054
"01194";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3266.603187
"01199";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1999.810064
"01185";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1972.35463
"01159";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1951.985322
"01157";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3861.583868
"01148";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"01163";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"01024";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2208.802505
"01032";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2127.123904
"01027";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2797.167339
"01033";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1685.451246
"01007";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1798.044918
"04019";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2641.464979
"04088";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2973.16232
"04209";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3511.549255
"03321";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2562.952272
"04242";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1694.142055
"04116";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2300.320188
"04230";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3097.097318
"04242";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2813.334352
"04070";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1765.510881
"04088";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2339.498063
"04143";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1757.435087
"12043";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1296.62941
"12013";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1966.532144
"12056";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1917.681058
"12043";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2364.906444
"11360";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"12013";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2131.436063
"11441";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"11429";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2357.884788
"11397";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2113.105768
"11370";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1865.179089
"12056";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1958.098106
"09265";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1764.013347
"09306";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1689.504896
"09265";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1625.262869
"09332";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2242.476923
"09332";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1784.608907
"10081";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2041.745247
"10034";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2180.774189
"10033";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2249.898307
"10033";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3667.588546
"10006";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2293.600885
"09261";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1727.816973
"05023";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3592.874688
"06006";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"06007";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2005.160014
"05179";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2018.390952
"06004";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3802.464114
"05132";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1907.983617
"05070";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2937.188308
"06010";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2197.615369
"05170";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3895.770746
"05065";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2273.225665
"06007";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2269.480394
"13056";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1907.301729
"13055";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1871.967877
"13043";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3038.134819
"13056";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3947.759991
"13051";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2197.362689
"13047";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2533.538052
"13047";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2510.107947
"13041";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4044.341845
"13047";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1970.908457
"13056";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2838.167895
"13044";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2349.475133
"11203";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1815.179788
"11254";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2109.170807
"11266";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2409.404915
"11116";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1916.612824
"11106";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1970.862735
"11272";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"11269";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1907.724645
"11262";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2203.598462
"11262";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2705.732348
"11069";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1588.146773
"11116";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3194.789652
"12090";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2499.320155
"12169";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3503.597386
"12102";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"12133";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2120.631863
"12254";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3129.248085
"12133";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1930.202756
"12169";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1814.643579
"12096";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1935.537306
"12264";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1127.572068
"12145";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1883.702241
"12145";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1748.22191
"08491";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;5510.159746
"09157";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2034.985214
"08367";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2027.070736
"08363";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1822.524478
"09122";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2395.765008
"09160";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1795.020578
"09160";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1991.118136
"09194";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1744.62042
"08362";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2195.741433
"09160";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1942.602565
"08409";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1723.605095
"01249";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2626.316546
"01301";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1886.18463
"01250";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"01265";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1976.676987
"01250";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"01275";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4964.060477
"01263";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2233.543727
"01288";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1706.931196
"01250";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"01263";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2362.687334
"01249";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1945.65987
"07129";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2673.539522
"07078";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2457.259874
"07019";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1893.105221
"07078";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2481.685776
"07066";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3204.847406
"07117";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1792.34895
"07076";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2096.422223
"07019";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1915.341156
"07055";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2191.421185
"07102";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1956.889925
"07138";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3577.584718
"02307";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1893.801769
"02243";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2081.365712
"02555";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"02558";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2651.354827
"02408";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3456.639732
"02381";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1834.816612
"02173";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4565.917701
"02555";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"02243";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1969.498832
"02558";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2310.061634
"02334";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2695.69839
"13004";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1872.072853
"13001";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2566.598739
"13003";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"12300";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2433.285308
"13002";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2216.018574
"13019";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2586.821194
"13018";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1803.786519
"12300";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1933.733516
"13022";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2243.09843
"13003";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"13001";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1899.798527
"07245";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2270.090037
"07186";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2214.418572
"07330";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2089.770116
"07231";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1851.173669
"07264";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2252.907857
"07186";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1862.144012
"07204";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1906.33874
"07281";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3960.260639
"07281";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2399.322585
"07245";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1773.117282
"07281";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1823.239375
"06128";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2358.69341
"06126";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3110.272444
"06122";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2743.503428
"06149";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2382.7596
"06149";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1953.830154
"06152";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4541.081168
"06130";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1736.949893
"06147";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1989.951275
"06150";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2635.797947
"06149";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3562.115956
"06118";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2121.411989
"08053";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2165.471828
"08185";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1650.860695
"08105";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4006.236342
"08190";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2199.380486
"08081";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1900.951489
"07349";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1843.835899
"08145";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2188.989392
"07349";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2614.831527
"08302";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1873.339869
"08090";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1852.985604
"07341";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2114.615989
"10297";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2282.610568
"11012";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1623.630338
"10349";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2254.037088
"10321";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2354.747529
"10420";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2216.089803
"10401";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2059.542835
"10325";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2105.137151
"10268";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1964.402301
"10387";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1824.027821
"10357";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2147.669784
"11049";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2232.102309
"06054";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2232.547627
"06018";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3498.745998
"06027";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2402.28479
"06048";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1760.121181
